"gutenberg_id" "text"
55 "“Why do you have to obey the charm of the Golden Cap?” she asked."
55 ""
55 "“That is a long story,” answered the King, with a winged laugh; “but as"
55 "we have a long journey before us, I will pass the time by telling you"
55 "about it, if you wish.”"
55 ""
55 "“I shall be glad to hear it,” she replied."
55 ""
55 "“Once,” began the leader, “we were a free people, living happily in the"
55 "great forest, flying from tree to tree, eating nuts and fruit, and"
55 "doing just as we pleased without calling anybody master. Perhaps some"
55 "of us were rather too full of mischief at times, flying down to pull"
55 "the tails of the animals that had no wings, chasing birds, and throwing"
55 "nuts at the people who walked in the forest. But we were careless and"
55 "happy and full of fun, and enjoyed every minute of the day. This was"
55 "many years ago, long before Oz came out of the clouds to rule over this"
55 "land."
55 ""
55 "“There lived here then, away at the North, a beautiful princess, who"
55 "was also a powerful sorceress. All her magic was used to help the"
55 "people, and she was never known to hurt anyone who was good. Her name"
55 "was Gayelette, and she lived in a handsome palace built from great"
55 "blocks of ruby. Everyone loved her, but her greatest sorrow was that"
55 "she could find no one to love in return, since all the men were much"
55 "too stupid and ugly to mate with one so beautiful and wise. At last,"
55 "however, she found a boy who was handsome and manly and wise beyond his"
55 "years. Gayelette made up her mind that when he grew to be a man she"
55 "would make him her husband, so she took him to her ruby palace and used"
55 "all her magic powers to make him as strong and good and lovely as any"
55 "woman could wish. When he grew to manhood, Quelala, as he was called,"
55 "was said to be the best and wisest man in all the land, while his manly"
55 "beauty was so great that Gayelette loved him dearly, and hastened to"
55 "make everything ready for the wedding."
55 ""
55 "“My grandfather was at that time the King of the Winged Monkeys which"
55 "lived in the forest near Gayelette’s palace, and the old fellow loved a"
55 "joke better than a good dinner. One day, just before the wedding, my"
55 "grandfather was flying out with his band when he saw Quelala walking"
55 "beside the river. He was dressed in a rich costume of pink silk and"
55 "purple velvet, and my grandfather thought he would see what he could"
55 "do. At his word the band flew down and seized Quelala, carried him in"
55 "their arms until they were over the middle of the river, and then"
55 "dropped him into the water."
55 ""
55 "“‘Swim out, my fine fellow,’ cried my grandfather, ‘and see if the"
55 "water has spotted your clothes.’ Quelala was much too wise not to swim,"
55 "and he was not in the least spoiled by all his good fortune. He"
55 "laughed, when he came to the top of the water, and swam in to shore."
55 "But when Gayelette came running out to him she found his silks and"
55 "velvet all ruined by the river."
55 ""
55 "“The princess was angry, and she knew, of course, who did it. She had"
55 "all the Winged Monkeys brought before her, and she said at first that"
55 "their wings should be tied and they should be treated as they had"
55 "treated Quelala, and dropped in the river. But my grandfather pleaded"
55 "hard, for he knew the Monkeys would drown in the river with their wings"
55 "tied, and Quelala said a kind word for them also; so that Gayelette"
55 "finally spared them, on condition that the Winged Monkeys should ever"
55 "after do three times the bidding of the owner of the Golden Cap. This"
55 "Cap had been made for a wedding present to Quelala, and it is said to"
55 "have cost the princess half her kingdom. Of course my grandfather and"
55 "all the other Monkeys at once agreed to the condition, and that is how"
55 "it happens that we are three times the slaves of the owner of the"
55 "Golden Cap, whosoever he may be.”"
55 ""
55 "“And what became of them?” asked Dorothy, who had been greatly"
55 "interested in the story."
55 ""
55 "“Quelala being the first owner of the Golden Cap,” replied the Monkey,"
55 "“he was the first to lay his wishes upon us. As his bride could not"
55 "bear the sight of us, he called us all to him in the forest after he"
55 "had married her and ordered us always to keep where she could never"
55 "again set eyes on a Winged Monkey, which we were glad to do, for we"
55 "were all afraid of her."
55 ""
55 "“This was all we ever had to do until the Golden Cap fell into the"
55 "hands of the Wicked Witch of the West, who made us enslave the Winkies,"
55 "and afterward drive Oz himself out of the Land of the West. Now the"
55 "Golden Cap is yours, and three times you have the right to lay your"
55 "wishes upon us.”"
55 ""
55 "As the Monkey King finished his story Dorothy looked down and saw the"
55 "green, shining walls of the Emerald City before them. She wondered at"
55 "the rapid flight of the Monkeys, but was glad the journey was over. The"
55 "strange creatures set the travelers down carefully before the gate of"
55 "the City, the King bowed low to Dorothy, and then flew swiftly away,"
55 "followed by all his band."
55 ""
55 "“That was a good ride,” said the little girl."
55 ""
55 "“Yes, and a quick way out of our troubles,” replied the Lion. “How"
55 "lucky it was you brought away that wonderful Cap!”"
55 ""
55 ""
55 ""
55 ""
55 "<Chapter XV"
55 "The Discovery of Oz, the Terrible>"
55 ""
55 ""
55 "The four travelers walked up to the great gate of Emerald City and rang"
55 "the bell. After ringing several times, it was opened by the same"
55 "Guardian of the Gates they had met before."
55 ""
55 "“What! are you back again?” he asked, in surprise."
55 ""
55 "“Do you not see us?” answered the Scarecrow."
55 ""
55 "“But I thought you had gone to visit the Wicked Witch of the West.”"
55 ""
55 "“We did visit her,” said the Scarecrow."
55 ""
55 "“And she let you go again?” asked the man, in wonder."
55 ""
55 "“She could not help it, for she is melted,” explained the Scarecrow."
55 ""
55 "“Melted! Well, that is good news, indeed,” said the man. “Who melted"
55 "her?”"
55 ""
55 "“It was Dorothy,” said the Lion gravely."
55 ""
55 "“Good gracious!” exclaimed the man, and he bowed very low indeed before"
55 "her."
55 ""
55 "Then he led them into his little room and locked the spectacles from"
55 "the great box on all their eyes, just as he had done before. Afterward"
55 "they passed on through the gate into the Emerald City. When the people"
55 "heard from the Guardian of the Gates that Dorothy had melted the Wicked"
55 "Witch of the West, they all gathered around the travelers and followed"
55 "them in a great crowd to the Palace of Oz."
55 ""
55 "The soldier with the green whiskers was still on guard before the door,"
55 "but he let them in at once, and they were again met by the beautiful"
55 "green girl, who showed each of them to their old rooms at once, so they"
55 "might rest until the Great Oz was ready to receive them."
55 ""
55 "The soldier had the news carried straight to Oz that Dorothy and the"
55 "other travelers had come back again, after destroying the Wicked Witch;"
55 "but Oz made no reply. They thought the Great Wizard would send for them"
55 "at once, but he did not. They had no word from him the next day, nor"
55 "the next, nor the next. The waiting was tiresome and wearing, and at"
55 "last they grew vexed that Oz should treat them in so poor a fashion,"
55 "after sending them to undergo hardships and slavery. So the Scarecrow"
55 "at last asked the green girl to take another message to Oz, saying if"
55 "he did not let them in to see him at once they would call the Winged"
55 "Monkeys to help them, and find out whether he kept his promises or not."
55 "When the Wizard was given this message he was so frightened that he"
55 "sent word for them to come to the Throne Room at four minutes after"
55 "nine o’clock the next morning. He had once met the Winged Monkeys in"
55 "the Land of the West, and he did not wish to meet them again."
55 ""
55 "The four travelers passed a sleepless night, each thinking of the gift"
55 "Oz had promised to bestow on him. Dorothy fell asleep only once, and"
55 "then she dreamed she was in Kansas, where Aunt Em was telling her how"
55 "glad she was to have her little girl at home again."
55 ""
55 "Promptly at nine o’clock the next morning the green-whiskered soldier"
55 "came to them, and four minutes later they all went into the Throne Room"
55 "of the Great Oz."
55 ""
55 "Of course each one of them expected to see the Wizard in the shape he"
55 "had taken before, and all were greatly surprised when they looked about"
55 "and saw no one at all in the room. They kept close to the door and"
55 "closer to one another, for the stillness of the empty room was more"
55 "dreadful than any of the forms they had seen Oz take."
55 ""
55 "Presently they heard a solemn Voice, that seemed to come from somewhere"
55 "near the top of the great dome, and it said:"
55 ""
55 "“I am Oz, the Great and Terrible. Why do you seek me?”"
55 ""
55 "They looked again in every part of the room, and then, seeing no one,"
